player,nba_id,season,team,age,GP,GS,MIN,PPG,RPG,APG,SPG,BPG,TOV,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_pct
Tim Duncan,1495,2003-04,SAS,28.0,69,68.0,36.6,22.3,12.4,3.1,0.9,2.7,2.7,8.6,17.1,0.501,0.0,0.2,0.167,5.1,8.5,0.599,0.535
Tim Duncan,1495,2004-05,SAS,29.0,66,66.0,33.4,20.3,11.1,2.7,0.7,2.6,1.9,7.8,15.8,0.496,0.0,0.1,0.333,4.6,6.9,0.67,0.5389
Tim Duncan,1495,2005-06,SAS,30.0,80,80.0,34.8,18.6,11.0,3.2,0.9,2.0,2.5,7.2,14.8,0.484,0.0,0.1,0.4,4.2,6.7,0.629,0.524
Tim Duncan,1495,2006-07,SAS,31.0,80,80.0,34.1,20.0,10.6,3.4,0.8,2.4,2.8,7.7,14.1,0.546,0.0,0.1,0.111,4.5,7.1,0.637,0.5806
Tim Duncan,1495,2007-08,SAS,32.0,78,78.0,34.0,19.3,11.3,2.8,0.7,1.9,2.3,7.5,15.1,0.497,0.0,0.1,0.0,4.3,5.9,0.73,0.5453
Tim Duncan,1495,2008-09,SAS,33.0,75,75.0,33.6,19.3,10.7,3.5,0.5,1.7,2.2,7.4,14.8,0.504,0.0,0.0,0.0,4.5,6.4,0.692,0.5478
Tim Duncan,1495,2009-10,SAS,34.0,78,77.0,31.3,17.9,10.1,3.2,0.6,1.5,1.8,7.2,13.9,0.518,0.0,0.1,0.182,3.5,4.8,0.725,0.559
Tim Duncan,1495,2010-11,SAS,35.0,76,76.0,28.4,13.4,8.9,2.7,0.7,1.9,1.6,5.5,11.0,0.5,0.0,0.1,0.0,2.4,3.4,0.716,0.5362
Tim Duncan,1495,2011-12,SAS,36.0,58,58.0,28.2,15.4,9.0,2.3,0.7,1.5,1.7,6.2,12.6,0.492,0.0,0.1,0.0,3.0,4.3,0.695,0.5313
Tim Duncan,1495,2012-13,SAS,37.0,69,69.0,30.1,17.8,9.9,2.7,0.7,2.7,2.1,7.1,14.1,0.502,0.0,0.1,0.286,3.6,4.3,0.817,0.5565
Tim Duncan,1495,2013-14,SAS,38.0,74,74.0,29.2,15.1,9.7,3.0,0.6,1.9,2.1,6.0,12.2,0.49,0.0,0.1,0.0,3.1,4.3,0.731,0.5358
Tim Duncan,1495,2014-15,SAS,39.0,77,77.0,28.9,13.9,9.1,3.0,0.8,2.0,1.7,5.4,10.6,0.512,0.0,0.1,0.286,3.0,4.0,0.74,0.5623
Tim Duncan,1495,2015-16,SAS,40.0,61,60.0,25.2,8.6,7.3,2.7,0.8,1.3,1.5,3.5,7.2,0.488,0.0,0.0,0.0,1.5,2.1,0.702,0.5293
Kevin Durant,201142,2007-08,SEA,19.0,80,80.0,34.6,20.3,4.4,2.4,1.0,0.9,2.9,7.3,17.1,0.43,0.7,2.6,0.288,4.9,5.6,0.873,0.5188
Kevin Durant,201142,2008-09,OKC,20.0,74,74.0,39.0,25.3,6.5,2.8,1.3,0.7,3.0,8.9,18.8,0.476,1.3,3.1,0.422,6.1,7.1,0.863,0.577
Kevin Durant,201142,2009-10,OKC,21.0,82,82.0,39.5,30.1,7.6,2.8,1.4,1.0,3.3,9.7,20.3,0.476,1.6,4.3,0.365,9.2,10.2,0.9,0.6071
Kevin Durant,201142,2010-11,OKC,22.0,78,78.0,38.9,27.7,6.8,2.7,1.1,1.0,2.8,9.1,19.7,0.462,1.9,5.3,0.35,7.6,8.7,0.88,0.5887
Kevin Durant,201142,2011-12,OKC,23.0,66,66.0,38.6,28.0,8.0,3.5,1.3,1.2,3.8,9.7,19.7,0.496,2.0,5.2,0.387,6.5,7.6,0.86,0.6075
Kevin Durant,201142,2012-13,OKC,24.0,81,81.0,38.5,28.1,7.9,4.6,1.4,1.3,3.5,9.0,17.7,0.51,1.7,4.1,0.416,8.4,9.3,0.905,0.6447
Kevin Durant,201142,2013-14,OKC,25.0,81,81.0,38.5,32.0,7.4,5.5,1.3,0.7,3.5,10.5,20.8,0.503,2.4,6.1,0.391,8.7,9.9,0.873,0.636
Kevin Durant,201142,2014-15,OKC,26.0,27,27.0,33.8,25.4,6.6,4.1,0.9,0.9,2.7,8.8,17.3,0.51,2.4,5.9,0.403,5.4,6.3,0.854,0.6327
Kevin Durant,201142,2015-16,OKC,27.0,72,72.0,35.8,28.2,8.2,5.0,1.0,1.2,3.5,9.7,19.2,0.505,2.6,6.7,0.387,6.2,6.9,0.898,0.6341
Kevin Durant,201142,2016-17,GSW,28.0,62,62.0,33.4,25.1,8.3,4.8,1.1,1.6,2.2,8.9,16.5,0.537,1.9,5.0,0.375,5.4,6.2,0.875,0.6527
Kevin Durant,201142,2017-18,GSW,29.0,68,68.0,34.2,26.4,6.8,5.4,0.7,1.8,3.0,9.3,18.0,0.516,2.5,6.1,0.419,5.3,5.9,0.889,0.6409
Kevin Durant,201142,2018-19,GSW,30.0,78,78.0,34.6,26.0,6.4,5.9,0.7,1.1,2.9,9.2,17.7,0.521,1.8,5.0,0.353,5.7,6.5,0.885,0.6323
Kevin Durant,201142,2020-21,BKN,32.0,35,32.0,33.1,26.9,7.1,5.6,0.7,1.3,3.4,9.3,17.2,0.537,2.4,5.4,0.45,6.0,6.8,0.882,0.6661
Kevin Durant,201142,2021-22,BKN,33.0,55,55.0,37.2,29.9,7.4,6.4,0.9,0.9,3.5,10.5,20.3,0.518,2.1,5.5,0.383,6.8,7.4,0.91,0.6347
Kevin Durant,201142,2022-23,BKN,34.0,39,39.0,36.0,29.7,6.7,5.3,0.8,1.5,3.5,10.5,18.8,0.559,1.8,4.8,0.376,6.8,7.3,0.934,0.6746
Kevin Durant,201142,2022-23,PHX,34.0,8,8.0,33.6,26.0,6.4,3.5,0.3,1.3,2.5,9.1,16.0,0.57,2.8,5.1,0.537,5.0,6.0,0.833,0.6974
Kevin Durant,201142,2022-23,TOT,34.0,47,47.0,35.6,29.1,6.7,5.0,0.7,1.4,3.3,10.3,18.3,0.56,2.0,4.9,0.404,6.5,7.1,0.919,0.6791
Kevin Durant,201142,2023-24,PHX,35.0,75,75.0,37.2,27.1,6.6,5.0,0.9,1.2,3.3,10.0,19.1,0.523,2.2,5.4,0.413,4.8,5.6,0.856,0.6284
Kevin Durant,201142,2024-25,PHX,36.0,62,62.0,36.5,26.6,6.0,4.2,0.8,1.2,3.1,9.5,18.1,0.527,2.6,6.0,0.43,4.9,5.8,0.839,0.644
Kevin Durant,201142,2025-26,HOU,37.0,70,70.0,36.5,26.0,5.4,4.6,0.9,0.9,3.2,9.2,17.7,0.518,2.4,5.8,0.411,5.2,6.0,0.878,0.6391
Julius Erving,76681,1976-77,PHL,27.0,82,,35.9,21.6,8.5,3.7,1.9,1.4,,8.4,16.7,0.499,,,,4.9,6.3,0.777,0.5546
Julius Erving,76681,1977-78,PHL,28.0,74,,32.8,20.6,6.5,3.8,1.8,1.3,3.2,8.3,16.4,0.502,,,,4.1,4.9,0.845,0.5551
Julius Erving,76681,1978-79,PHL,29.0,78,,35.9,23.1,7.2,4.6,1.7,1.3,4.0,9.2,18.7,0.491,,,,4.8,6.4,0.745,0.5368
Julius Erving,76681,1979-80,PHL,30.0,78,,36.1,26.9,7.4,4.6,2.2,1.8,3.6,10.7,20.7,0.519,0.1,0.3,0.2,5.4,6.8,0.787,0.5677
Julius Erving,76681,1980-81,PHL,31.0,82,,35.0,24.6,8.0,4.4,2.1,1.8,3.2,9.7,18.6,0.521,0.0,0.2,0.222,5.1,6.5,0.787,0.5732
Julius Erving,76681,1981-82,PHL,32.0,81,81.0,34.4,24.4,6.9,3.9,2.0,1.7,2.6,9.6,17.6,0.546,0.0,0.1,0.273,5.1,6.7,0.763,0.5937
Julius Erving,76681,1982-83,PHL,33.0,72,72.0,33.6,21.4,6.8,3.7,1.6,1.8,2.7,8.4,16.3,0.517,0.0,0.1,0.286,4.6,6.0,0.759,0.5649
Julius Erving,76681,1983-84,PHL,34.0,77,77.0,34.8,22.4,6.9,4.0,1.8,1.8,3.0,8.8,17.2,0.512,0.1,0.3,0.333,4.7,6.3,0.754,0.5608
Julius Erving,76681,1984-85,PHL,35.0,78,78.0,32.5,20.0,5.3,3.0,1.7,1.4,2.7,7.8,15.8,0.494,0.0,0.2,0.214,4.3,5.7,0.765,0.5462
Julius Erving,76681,1985-86,PHL,36.0,74,74.0,33.4,18.1,5.0,3.4,1.5,1.1,2.9,7.0,14.7,0.48,0.1,0.4,0.281,3.9,5.0,0.785,0.5355
Julius Erving,76681,1986-87,PHL,37.0,60,60.0,32.0,16.8,4.4,3.2,1.3,1.6,2.6,6.7,14.2,0.471,0.2,0.9,0.264,3.2,3.9,0.813,0.5278
Patrick Ewing,121,1985-86,NYK,23.0,50,50.0,35.4,20.0,9.0,2.0,1.1,2.1,3.4,7.7,16.3,0.474,0.0,0.1,0.0,4.5,6.1,0.739,0.5268
Patrick Ewing,121,1986-87,NYK,24.0,63,63.0,35.0,21.5,8.8,1.7,1.4,2.3,3.6,8.4,16.7,0.503,0.0,0.1,0.0,4.7,6.6,0.713,0.5484
Patrick Ewing,121,1987-88,NYK,25.0,82,82.0,31.0,20.2,8.2,1.5,1.3,3.0,3.5,8.0,14.4,0.555,0.0,0.0,0.0,4.2,5.8,0.716,0.5958
Patrick Ewing,121,1988-89,NYK,26.0,80,80.0,36.2,22.7,9.3,2.4,1.5,3.5,3.3,9.1,16.0,0.567,0.0,0.1,0.0,4.5,6.1,0.746,0.6075
Patrick Ewing,121,1989-90,NYK,27.0,82,82.0,38.6,28.6,10.9,2.2,1.0,4.0,3.4,11.2,20.4,0.551,0.0,0.0,0.25,6.1,7.9,0.775,0.5989
Patrick Ewing,121,1990-91,NYK,28.0,81,81.0,38.3,26.6,11.2,3.0,1.0,3.2,3.6,10.4,20.3,0.514,0.0,0.1,0.0,5.7,7.7,0.745,0.5615
Patrick Ewing,121,1991-92,NYK,29.0,82,82.0,38.4,24.0,11.2,1.9,1.1,3.0,2.5,9.7,18.6,0.522,0.0,0.1,0.167,4.6,6.2,0.738,0.5626
Patrick Ewing,121,1992-93,NYK,30.0,81,81.0,37.1,24.2,12.1,1.9,0.9,2.0,3.3,9.6,19.1,0.503,0.0,0.1,0.143,4.9,6.9,0.719,0.5466
Patrick Ewing,121,1993-94,NYK,31.0,79,79.0,37.6,24.5,11.2,2.3,1.1,2.7,3.3,9.4,19.0,0.496,0.1,0.2,0.286,5.6,7.4,0.765,0.5504
Patrick Ewing,121,1994-95,NYK,32.0,79,79.0,37.0,23.9,11.0,2.7,0.9,2.0,3.2,9.2,18.4,0.503,0.1,0.3,0.286,5.3,7.1,0.75,0.5552
Patrick Ewing,121,1995-96,NYK,33.0,76,76.0,36.6,22.5,10.6,2.1,0.9,2.4,2.9,8.9,19.2,0.466,0.1,0.4,0.143,4.6,6.1,0.761,0.5141
Patrick Ewing,121,1996-97,NYK,34.0,78,78.0,37.0,22.4,10.7,2.0,0.9,2.4,3.4,8.4,17.2,0.488,0.0,0.1,0.222,5.6,7.5,0.754,0.5463
Patrick Ewing,121,1997-98,NYK,35.0,26,26.0,32.6,20.8,10.2,1.1,0.6,2.2,3.0,7.8,15.5,0.504,0.0,0.1,0.0,5.2,7.2,0.72,0.5571
Patrick Ewing,121,1998-99,NYK,36.0,38,38.0,34.2,17.3,9.9,1.1,0.8,2.6,2.6,6.5,14.9,0.435,0.0,0.1,0.0,4.3,6.1,0.706,0.4919
Patrick Ewing,121,1999-00,NYK,37.0,62,62.0,32.8,15.0,9.7,0.9,0.6,1.4,2.3,5.8,12.5,0.466,0.0,0.0,0.0,3.3,4.6,0.731,0.5164
Patrick Ewing,121,2000-01,SEA,38.0,79,79.0,26.7,9.6,7.4,1.2,0.7,1.2,1.9,3.7,8.7,0.43,0.0,0.0,0.0,2.2,3.2,0.685,0.4749
Patrick Ewing,121,2001-02,ORL,39.0,65,4.0,13.9,6.0,4.0,0.5,0.3,0.7,1.0,2.3,5.1,0.444,0.0,0.0,0.0,1.4,2.1,0.701,0.498
Walt Frazier,76750,1967-68,NYK,23.0,74,,21.5,9.0,4.2,4.1,,,,3.5,7.7,0.451,,,,2.1,3.2,0.655,0.4941
Walt Frazier,76750,1968-69,NYK,24.0,80,,36.9,17.5,6.2,7.9,,,,6.6,13.2,0.505,,,,4.3,5.7,0.746,0.557
Walt Frazier,76750,1969-70,NYK,25.0,77,,39.5,20.9,6.0,8.2,,,,7.8,15.0,0.518,,,,5.3,7.1,0.748,0.5766
Walt Frazier,76750,1970-71,NYK,26.0,80,,43.2,21.7,6.8,6.7,,,,8.1,16.5,0.494,,,,5.4,7.0,0.779,0.5541
Walt Frazier,76750,1971-72,NYK,27.0,77,,40.6,23.2,6.7,5.8,,,,8.7,17.0,0.512,,,,5.8,7.2,0.808,0.5752
Walt Frazier,76750,1972-73,NYK,28.0,78,,40.8,21.1,7.3,5.9,,,,8.7,17.8,0.49,,,,3.7,4.5,0.817,0.5334
Walt Frazier,76750,1973-74,NYK,29.0,80,,41.7,20.5,6.7,6.9,2.0,0.2,,8.4,17.9,0.472,,,,3.7,4.4,0.838,0.5167
Walt Frazier,76750,1974-75,NYK,30.0,78,,41.1,21.5,6.0,6.1,2.4,0.2,,8.6,17.8,0.483,,,,4.2,5.1,0.828,0.5363
Walt Frazier,76750,1975-76,NYK,31.0,59,,41.1,19.1,6.8,5.9,1.8,0.2,,8.0,16.4,0.485,,,,3.2,3.8,0.823,0.5284
Walt Frazier,76750,1976-77,NYK,32.0,76,,35.4,17.4,3.9,5.3,1.7,0.1,,7.0,14.3,0.489,,,,3.4,4.4,0.771,0.5358
Walt Frazier,76750,1977-78,CLE,33.0,51,,32.6,16.2,4.1,4.1,1.5,0.3,2.2,6.6,14.0,0.471,,,,3.0,3.5,0.85,0.5212
Walt Frazier,76750,1978-79,CLE,34.0,12,,23.3,10.8,1.7,2.7,1.1,0.2,1.8,4.5,10.2,0.443,,,,1.8,2.3,0.778,0.4816
Walt Frazier,76750,1979-80,CLE,35.0,3,,9.0,3.3,1.0,2.7,0.7,0.3,1.3,1.3,3.7,0.364,0.0,0.3,0.0,0.7,0.7,1.0,0.4117
Kevin Garnett,708,1995-96,MIN,20.0,80,43.0,28.7,10.4,6.3,1.8,1.1,1.6,1.4,4.5,9.2,0.491,0.1,0.4,0.286,1.3,1.9,0.705,0.5181
Kevin Garnett,708,1996-97,MIN,21.0,77,77.0,38.8,17.0,8.0,3.1,1.4,2.1,2.3,7.1,14.3,0.499,0.1,0.3,0.286,2.7,3.5,0.754,0.5366
Kevin Garnett,708,1997-98,MIN,22.0,82,82.0,39.3,18.5,9.6,4.2,1.7,1.8,2.3,7.7,15.8,0.491,0.0,0.2,0.188,3.0,4.0,0.738,0.5268
Kevin Garnett,708,1998-99,MIN,23.0,47,47.0,37.9,20.8,10.4,4.3,1.7,1.8,2.9,8.8,19.1,0.46,0.1,0.3,0.286,3.1,4.4,0.704,0.4944
Kevin Garnett,708,1999-00,MIN,24.0,81,81.0,40.0,22.9,11.8,5.0,1.5,1.6,3.3,9.4,18.8,0.497,0.4,1.0,0.37,3.8,5.0,0.765,0.5452
Kevin Garnett,708,2000-01,MIN,25.0,81,81.0,39.5,22.0,11.4,5.0,1.4,1.8,2.8,8.7,18.2,0.477,0.2,0.8,0.288,4.4,5.8,0.764,0.5301
Kevin Garnett,708,2001-02,MIN,26.0,81,81.0,39.2,21.2,12.1,5.2,1.2,1.6,2.8,8.1,17.3,0.47,0.5,1.4,0.319,4.4,5.5,0.801,0.5375
Kevin Garnett,708,2002-03,MIN,27.0,82,82.0,40.5,23.0,13.4,6.0,1.4,1.6,2.8,9.1,18.1,0.502,0.2,0.9,0.282,4.6,6.1,0.751,0.5533
Kevin Garnett,708,2003-04,MIN,28.0,82,82.0,39.4,24.2,13.9,5.0,1.5,2.2,2.6,9.8,19.6,0.499,0.1,0.5,0.256,4.5,5.7,0.791,0.5473
Kevin Garnett,708,2004-05,MIN,29.0,82,82.0,38.1,22.2,13.5,5.7,1.5,1.4,2.7,8.3,16.6,0.502,0.1,0.3,0.24,5.4,6.7,0.811,0.5678
Kevin Garnett,708,2005-06,MIN,30.0,76,76.0,38.9,21.8,12.7,4.1,1.4,1.4,2.4,8.2,15.7,0.526,0.1,0.4,0.267,5.2,6.4,0.81,0.5887
Kevin Garnett,708,2006-07,MIN,31.0,76,76.0,39.4,22.4,12.8,4.1,1.2,1.7,2.7,8.4,17.6,0.476,0.2,0.7,0.214,5.5,6.6,0.835,0.5462
Kevin Garnett,708,2007-08,BOS,32.0,71,71.0,32.8,18.8,9.2,3.4,1.4,1.3,1.9,7.5,13.9,0.539,0.0,0.2,0.0,3.8,4.7,0.801,0.5887
Kevin Garnett,708,2008-09,BOS,33.0,57,57.0,31.1,15.8,8.5,2.5,1.1,1.2,1.6,6.9,13.0,0.531,0.0,0.1,0.25,1.9,2.3,0.841,0.5638
Kevin Garnett,708,2009-10,BOS,34.0,69,69.0,29.9,14.3,7.3,2.7,1.0,0.8,1.5,5.8,11.2,0.521,0.0,0.1,0.2,2.7,3.2,0.837,0.5671
Kevin Garnett,708,2010-11,BOS,35.0,71,71.0,31.3,14.9,8.9,2.4,1.3,0.8,1.6,6.1,11.6,0.528,0.0,0.1,0.2,2.6,3.1,0.862,0.5747
Kevin Garnett,708,2011-12,BOS,36.0,60,60.0,31.1,15.8,8.2,2.9,0.9,1.0,1.8,6.5,13.0,0.503,0.1,0.2,0.333,2.7,3.2,0.857,0.5483
Kevin Garnett,708,2012-13,BOS,37.0,68,68.0,29.7,14.8,7.8,2.3,1.1,0.9,1.6,6.2,12.5,0.496,0.0,0.2,0.125,2.3,3.0,0.786,0.5355
Kevin Garnett,708,2013-14,BKN,38.0,54,54.0,20.5,6.5,6.6,1.5,0.8,0.7,1.3,2.9,6.6,0.441,0.0,0.1,0.0,0.7,0.9,0.809,0.4646
Kevin Garnett,708,2014-15,BKN,39.0,42,42.0,20.3,6.8,6.8,1.6,1.0,0.3,1.1,3.0,6.5,0.455,0.0,0.1,0.167,0.8,1.0,0.829,0.4899
Kevin Garnett,708,2014-15,MIN,39.0,5,5.0,19.6,7.6,5.2,1.6,1.0,0.8,0.2,3.6,6.2,0.581,0.0,0.2,0.0,0.4,0.8,0.5,0.58
Kevin Garnett,708,2014-15,TOT,39.0,47,47.0,20.3,6.9,6.6,1.6,1.0,0.4,1.0,3.0,6.5,0.467,0.0,0.1,0.143,0.8,1.0,0.8,0.4971
Kevin Garnett,708,2015-16,MIN,40.0,38,38.0,14.6,3.2,3.9,1.6,0.7,0.3,0.4,1.4,3.0,0.47,0.0,0.0,0.0,0.4,0.6,0.667,0.4902
George Gervin,76804,1976-77,SAN,25.0,82,,33.0,23.1,5.5,2.9,1.3,1.3,,8.9,16.3,0.544,,,,5.4,6.5,0.833,0.6028
George Gervin,76804,1977-78,SAN,26.0,82,,34.8,27.2,5.1,3.7,1.7,1.3,3.7,10.5,19.6,0.536,,,,6.1,7.4,0.83,0.595
George Gervin,76804,1978-79,SAN,27.0,80,,36.1,29.6,5.0,2.7,1.7,1.1,3.6,11.8,21.9,0.541,,,,5.9,7.1,0.826,0.5914
George Gervin,76804,1979-80,SAN,28.0,78,,37.6,33.1,5.2,2.6,1.4,1.0,3.3,13.1,24.9,0.528,0.4,1.3,0.314,6.5,7.6,0.852,0.586
George Gervin,76804,1980-81,SAN,29.0,82,,33.7,27.1,5.1,3.2,1.1,0.7,3.1,10.4,21.1,0.492,0.1,0.4,0.257,6.2,7.6,0.826,0.5543
George Gervin,76804,1981-82,SAN,30.0,79,79.0,35.7,32.3,5.0,2.4,1.0,0.6,2.7,12.6,25.2,0.5,0.1,0.5,0.278,7.0,8.1,0.864,0.5615
George Gervin,76804,1982-83,SAN,31.0,78,78.0,36.3,26.2,4.6,3.4,1.1,0.9,3.2,9.7,19.9,0.487,0.2,0.4,0.364,6.6,7.8,0.853,0.5615
George Gervin,76804,1983-84,SAN,32.0,76,76.0,34.0,25.9,4.1,2.9,1.0,0.6,2.9,10.1,20.5,0.49,0.1,0.3,0.417,5.6,6.7,0.842,0.5523
George Gervin,76804,1984-85,SAN,33.0,72,69.0,29.0,21.2,3.3,2.5,0.9,0.7,2.8,8.3,16.4,0.508,0.0,0.1,0.0,4.5,5.3,0.844,0.5659
George Gervin,76804,1985-86,CHI,34.0,82,75.0,25.2,16.2,2.6,1.8,0.6,0.3,2.0,6.3,13.4,0.472,0.0,0.2,0.211,3.5,3.9,0.879,0.5359
Hal Greer,76882,1958-59,SYR,23.0,68,,23.9,11.1,2.9,1.5,,,,4.5,10.0,0.454,,,,2.0,2.6,0.778,0.498
Hal Greer,76882,1959-60,SYR,24.0,70,,28.3,13.2,4.3,2.7,,,,5.5,11.6,0.476,,,,2.1,2.7,0.783,0.5161
Hal Greer,76882,1960-61,SYR,25.0,79,,35.0,19.6,5.8,3.8,,,,7.9,17.5,0.451,,,,3.9,5.0,0.774,0.4975
Hal Greer,76882,1961-62,SYR,26.0,71,,38.1,22.8,7.4,4.4,,,,9.1,20.3,0.447,,,,4.7,5.7,0.819,0.4998
Hal Greer,76882,1962-63,SYR,27.0,80,,32.9,19.5,5.7,3.4,,,,7.5,16.2,0.464,,,,4.5,5.4,0.834,0.5249
Hal Greer,76882,1963-64,PHL,28.0,80,,39.5,23.3,6.1,4.7,,,,8.9,20.1,0.444,,,,5.4,6.6,0.829,0.5064
Hal Greer,76882,1964-65,PHL,29.0,70,,37.1,20.2,5.1,4.5,,,,7.7,17.8,0.433,,,,4.8,5.9,0.811,0.4952
Hal Greer,76882,1965-66,PHL,30.0,80,,41.6,22.7,5.9,4.8,,,,8.8,19.8,0.445,,,,5.2,6.4,0.804,0.5019
Hal Greer,76882,1966-67,PHL,31.0,80,,38.6,22.1,5.3,3.8,,,,8.7,19.1,0.459,,,,4.6,5.8,0.788,0.5103
Hal Greer,76882,1967-68,PHL,32.0,82,,39.8,24.1,5.4,4.5,,,,9.5,19.8,0.478,,,,5.1,6.7,0.769,0.5297
Hal Greer,76882,1968-69,PHL,33.0,82,,40.4,23.1,5.3,5.0,,,,8.9,19.5,0.459,,,,5.3,6.6,0.796,0.5155
Hal Greer,76882,1969-70,PHL,34.0,80,,37.8,22.0,4.7,5.1,,,,8.8,19.4,0.455,,,,4.4,5.4,0.815,0.5051
Hal Greer,76882,1970-71,PHL,35.0,81,,37.8,18.6,4.5,4.6,,,,7.3,16.9,0.431,,,,4.0,5.0,0.805,0.4869
Hal Greer,76882,1971-72,PHL,36.0,81,,29.8,11.8,3.3,3.9,,,,4.8,10.7,0.449,,,,2.2,2.9,0.774,0.4927
Hal Greer,76882,1972-73,PHL,37.0,38,,22.3,5.6,2.8,2.9,,,,2.4,6.1,0.392,,,,0.8,1.0,0.821,0.4281
James Harden,201935,2009-10,OKC,20.0,76,0.0,22.9,9.9,3.2,1.8,1.1,0.3,1.4,3.1,7.6,0.403,1.2,3.3,0.375,2.6,3.2,0.808,0.5495
James Harden,201935,2010-11,OKC,21.0,82,5.0,26.7,12.2,3.1,2.1,1.1,0.3,1.3,3.6,8.3,0.436,1.4,4.0,0.349,3.5,4.2,0.843,0.6011
James Harden,201935,2011-12,OKC,22.0,62,2.0,31.4,16.8,4.1,3.7,1.0,0.2,2.2,5.0,10.1,0.491,1.8,4.7,0.39,5.0,6.0,0.846,0.6593
James Harden,201935,2012-13,HOU,23.0,78,78.0,38.3,25.9,4.9,5.8,1.8,0.5,3.8,7.5,17.1,0.438,2.3,6.2,0.368,8.6,10.2,0.851,0.5999
James Harden,201935,2013-14,HOU,24.0,73,73.0,38.0,25.4,4.7,6.1,1.6,0.4,3.6,7.5,16.5,0.456,2.4,6.6,0.366,7.9,9.1,0.866,0.6194
James Harden,201935,2014-15,HOU,25.0,81,81.0,36.8,27.4,5.7,7.0,1.9,0.7,4.0,8.0,18.1,0.44,2.6,6.9,0.375,8.8,10.2,0.868,0.6065
James Harden,201935,2015-16,HOU,26.0,82,82.0,38.1,29.0,6.1,7.5,1.7,0.6,4.6,8.7,19.7,0.439,2.9,8.0,0.359,8.8,10.2,0.86,0.5995
James Harden,201935,2016-17,HOU,27.0,81,81.0,36.4,29.1,8.1,11.2,1.5,0.5,5.7,8.3,18.9,0.44,3.2,9.3,0.347,9.2,10.9,0.847,0.614
James Harden,201935,2017-18,HOU,28.0,72,72.0,35.4,30.4,5.4,8.8,1.8,0.7,4.4,9.0,20.1,0.449,3.7,10.0,0.367,8.7,10.1,0.858,0.6193
James Harden,201935,2018-19,HOU,29.0,78,78.0,36.8,36.1,6.6,7.5,2.0,0.7,5.0,10.8,24.5,0.442,4.8,13.2,0.368,9.7,11.0,0.879,0.6152
James Harden,201935,2019-20,HOU,30.0,68,68.0,36.5,34.3,6.6,7.5,1.8,0.9,4.5,9.9,22.3,0.444,4.4,12.4,0.355,10.2,11.8,0.865,0.6238
James Harden,201935,2020-21,HOU,31.0,8,8.0,36.3,24.8,5.1,10.4,0.9,0.8,4.3,7.5,16.9,0.444,3.1,9.0,0.347,6.6,7.5,0.883,0.6139
James Harden,201935,2020-21,BKN,31.0,36,35.0,36.6,24.6,8.5,10.9,1.3,0.8,4.0,7.8,16.6,0.471,2.7,7.3,0.366,6.3,7.3,0.856,0.6208
James Harden,201935,2020-21,TOT,31.0,44,43.0,36.6,24.6,7.9,10.8,1.2,0.8,4.0,7.8,16.7,0.466,2.8,7.6,0.362,6.3,7.3,0.861,0.6177
James Harden,201935,2021-22,BKN,32.0,44,44.0,37.0,22.5,8.0,10.2,1.3,0.7,4.8,6.6,16.0,0.414,2.3,7.0,0.332,6.9,8.0,0.869,0.5763
James Harden,201935,2021-22,PHI,32.0,21,21.0,37.7,21.0,7.1,10.5,1.2,0.2,3.4,5.5,13.6,0.402,2.2,6.7,0.326,7.9,8.9,0.892,0.5995
James Harden,201935,2021-22,TOT,32.0,65,65.0,37.2,22.0,7.7,10.3,1.3,0.6,4.4,6.3,15.3,0.41,2.3,6.9,0.33,7.2,8.2,0.877,0.5818
James Harden,201935,2022-23,PHI,33.0,58,58.0,36.8,21.0,6.1,10.7,1.2,0.5,3.4,6.4,14.5,0.441,2.8,7.2,0.385,5.4,6.2,0.867,0.6095
James Harden,201935,2023-24,LAC,34.0,72,72.0,34.3,16.6,5.1,8.5,1.1,0.8,2.6,4.9,11.4,0.428,2.6,6.8,0.381,4.2,4.8,0.878,0.6143
James Harden,201935,2024-25,LAC,35.0,79,79.0,35.3,22.8,5.8,8.7,1.5,0.7,4.3,6.7,16.4,0.41,3.0,8.5,0.352,6.4,7.3,0.874,0.5813
James Harden,201935,2025-26,LAC,36.0,44,44.0,35.4,25.4,4.8,8.1,1.3,0.4,3.7,7.3,17.5,0.419,3.1,8.8,0.347,7.7,8.5,0.901,0.5979
James Harden,201935,2025-26,CLE,36.0,20,20.0,34.2,20.8,5.4,8.1,0.8,0.5,3.3,6.4,13.3,0.477,3.2,7.1,0.447,5.0,5.9,0.839,0.6543
James Harden,201935,2025-26,TOT,36.0,64,64.0,35.0,24.0,5.0,8.1,1.1,0.4,3.6,7.0,16.2,0.434,3.1,8.3,0.374,6.8,7.7,0.886,0.6126
John Havlicek,76970,1962-63,BOS,23.0,80,,27.5,14.3,6.7,2.2,,,,6.0,13.6,0.445,,,,2.2,3.0,0.728,0.4792
John Havlicek,76970,1963-64,BOS,24.0,80,,32.3,19.9,5.4,3.0,,,,8.0,19.2,0.417,,,,3.9,5.3,0.746,0.4621
John Havlicek,76970,1964-65,BOS,25.0,75,,28.9,18.3,4.9,2.7,,,,7.6,18.9,0.401,,,,3.1,4.2,0.744,0.441
